long,lat,order,hole,piece,group,id,country,forest_chg
-4.76577592612,54.0694131537,4,False,1,Isle of Man.1,Isle of Man,Isle of Man,0.0
-64.9648921373,-22.0758615048,4,False,1,Bolivia.1,Bolivia,Bolivia,-62142.0
19.7788757667,63.6095543484,4,False,1,Sweden.1,Sweden,Sweden,9220.0
-70.0041452705,12.5005034449,4,False,1,Aruba.1,Aruba,Aruba,0.0
-11.3490950179,15.4112560084,4,False,1,Mali.1,Mali,Mali,-17400.0
13.9566988461,13.996691189,4,False,1,Chad.1,Chad,Chad,-17434.0
-88.8432279121,13.2597335881,4,False,1,El Salvador.1,El Salvador,El Salvador,-988.0
77.8374507995,35.4940095078,4,False,1,Pakistan.1,Pakistan,Pakistan,-9260.0
-12.9490490381,7.79864573815,4,False,1,Sierra Leone.1,Sierra Leone,Sierra Leone,-4312.0
-7.97818966311,43.7483377142,4,False,1,Spain.1,Spain,Spain,47069.0
144.650013463,13.3135029159,4,False,1,Guam.1,Guam,Guam,0.0
19.005486281,44.8602336696,4,False,1,Croatia.1,Croatia,Croatia,768.0
10.9394669939,54.0086933458,4,False,1,Germany.1,Germany,Germany,3350.0
0.99304568849,13.33574962,4,False,1,Niger.1,Niger,Niger,-7658.0
-157.420101488,1.78753978109,4,False,1,Kiribati.1,Kiribati,Kiribati,0.0
91.2175126485,26.8086481796,4,False,1,Bhutan.1,Bhutan,Bhutan,2356.0
42.2708878924,17.474721788,4,False,1,Saudi Arabia.1,Saudi Arabia,Saudi Arabia,0.0
-1.95928056478,57.6847997097,4,False,1,United Kingdom.1,United Kingdom,United Kingdom,2844.0
9.47945275233,47.0975131293,4,False,1,Liechtenstein.1,Liechtenstein,Liechtenstein,4.0
-61.7863264635,-19.6337366676,4,False,1,Paraguay.1,Paraguay,Paraguay,-39322.0
6.69807213708,4.24059418377,4,False,1,Nigeria.1,Nigeria,Nigeria,-90122.0
-88.01966,68.61508,4,False,1,Canada.1,Canada,Canada,0.0
174.247586705,-41.3491553688,4,False,1,New Zealand.1,New Zealand,New Zealand,5322.0
55.4811926614,-4.69485523847,4,False,1,Seychelles.1,Seychelles,Seychelles,0.0
134.515748326,7.52579417564,4,False,1,Palau.1,Palau,Palau,23.0
30.6859619484,-26.7438453102,4,False,1,Swaziland.1,Swaziland,Swaziland,998.0
122.336956822,18.2248827174,4,False,1,Philippines.1,Philippines,Philippines,12046.0
-175.078170946,-21.1289942359,4,False,1,Tonga.1,Tonga,Tonga,0.0
-87.7235029772,13.7850503606,4,False,1,Honduras.1,Honduras,Honduras,-31840.0
-83.5963130358,8.8304432235,4,False,1,Costa Rica.1,Costa Rica,Costa Rica,866.0
69.464886916,39.5266832545,4,False,1,Tajikistan.1,Tajikistan,Tajikistan,20.0
17.0899959652,-7.54568897871,4,False,1,Angola.1,Angola,Angola,-27456.0
63.1935384459,35.8571656357,4,False,1,Afghanistan.1,Afghanistan,Afghanistan,0.0
-38.62214,83.54905,4,False,1,Greenland.1,Greenland,Greenland,0.0
-14.0995214502,16.304302273,4,False,1,Mauritania.1,Mauritania,Mauritania,-1830.0
-55.6015101792,-30.8538786761,4,False,1,Uruguay.1,Uruguay,Uruguay,9136.0
24.4020561053,47.9818777533,4,False,1,Romania.1,Romania,Romania,2748.0
13.9376302426,45.5910159369,4,False,1,Italy.1,Italy,Italy,17150.0
-71.8304162259,21.7906082219,4,False,1,Turks and Caicos Islands.1,Turks and Caicos Islands,Turks and Caicos Islands,0.0
-8.56161658368,51.6693012559,4,False,1,Ireland.1,Ireland,Ireland,2916.0
-8.01317460777,41.7908861354,4,False,1,Portugal.1,Portugal,Portugal,1366.0
166.793157994,-15.6688107235,4,False,1,Vanuatu.1,Vanuatu,Vanuatu,0.0
30.6228133481,-30.4237757301,4,False,1,South Africa.1,South Africa,South Africa,0.0
-91.6897466703,14.1262181666,4,False,1,Guatemala.1,Guatemala,Guatemala,-12034.0
-65.8471638658,17.9759056666,4,False,1,Puerto Rico.1,Puerto Rico,Puerto Rico,2826.0
22.3157235043,55.0152985704,4,False,1,Lithuania.1,Lithuania,Lithuania,2306.0
0.570384148775,6.91435862877,4,False,1,Togo.1,Togo,Togo,-4178.0
50.4658915546,25.9655471868,4,False,1,Bahrain.1,Bahrain,Bahrain,4.0
-66.9852339342,-22.9863485654,4,False,1,Chile.1,Chile,Chile,10432.0
32.4902962583,34.7016547715,4,False,1,Cyprus.1,Cyprus,Cyprus,122.0
-60.935,10.11,4,False,1,Trinidad and Tobago.1,Trinidad and Tobago,Trinidad and Tobago,-157.0
140.25327925,35.1381139186,4,False,1,Japan.1,Japan,Japan,466.0
79.2088916361,32.9943946396,4,False,1,India.1,India,India,47850.0
-170.720840014,-14.275975844,4,False,1,American Samoa.1,American Samoa,American Samoa,-8.0
43.3033313332,-11.8440829403,4,False,1,Comoros.1,Comoros,Comoros,-98.0
88.0602376647,26.4146153834,4,False,1,Nepal.1,Nepal,Nepal,-11810.0
51.1112,12.02464,4,False,1,Somalia.1,Somalia,Somalia,-16886.0
1.53404625815,42.4416991237,4,False,1,Andorra.1,Andorra,Andorra,0.0
-62.8464684719,-22.0349854469,4,False,1,Argentina.1,Argentina,Argentina,-58726.0
39.34061,14.53155,4,False,1,Ethiopia.1,Ethiopia,Ethiopia,-47206.0
97.7977828308,18.6270803899,4,False,1,Myanmar.1,Myanmar,Myanmar,-80642.0
9.64998497889,55.4699994981,4,False,1,Denmark.1,Denmark,Denmark,1030.0
144.894908075,-14.5944576962,4,False,1,Australia.1,Australia,Australia,-70480.0
-79.6795236885,22.7653032496,4,False,1,Cuba.1,Cuba,Cuba,8812.0
8.43047285323,32.7483373073,4,False,1,Tunisia.1,Tunisia,Tunisia,3958.0
30.4696960792,-2.4138575171,4,False,1,Rwanda.1,Rwanda,Rwanda,1370.0
16.9037541033,47.7148656276,4,False,1,Hungary.1,Hungary,Hungary,2464.0
130.987281529,47.7901323513,4,False,1,China.1,China,China,552467.0
-70.214364997,19.6228852401,4,False,1,Dominican Republic.1,Dominican Republic,Dominican Republic,0.0
16.4561845232,7.73477366783,4,False,1,Central African Republic.1,Central African Republic,Central African Republic,-6580.0
-61.4811512926,15.5251508651,4,False,1,Dominica.1,Dominica,Dominica,-59.0
92.3685535014,20.670883287,4,False,1,Bangladesh.1,Bangladesh,Bangladesh,-572.0
16.5342676124,47.4961709662,4,False,1,Austria.1,Austria,Austria,1210.0
11.9995056495,23.4716684026,4,False,1,Libya.1,Libya,Libya,0.0
105.66200565,19.0581651881,4,False,1,Vietnam.1,Vietnam,Vietnam,47220.0
166.740034621,-22.3999760881,4,False,1,New Caledonia.1,New Caledonia,New Caledonia,0.0
-59.642788052,13.1503087427,4,False,1,Barbados.1,Barbados,Barbados,0.0
73.3849060403,3.27140269614,4,False,1,Maldives.1,Maldives,Maldives,0.0
-88.8483438789,17.883198147,4,False,1,Belize.1,Belize,Belize,-2122.0
-61.7498945787,12.1084343531,4,False,1,Grenada.1,Grenada,Grenada,0.0
4.2674194678,19.1552652043,4,False,1,Algeria.1,Algeria,Algeria,-1926.0
45.56035119,40.8122895371,4,False,1,Armenia.1,Armenia,Armenia,-934.0
-97.7760418363,22.9325798609,4,False,1,Mexico.1,Mexico,Mexico,-57994.0
16.0116638526,46.6836107448,4,False,1,Slovenia.1,Slovenia,Slovenia,690.0
102.3480994,13.3942473414,4,False,1,Cambodia.1,Cambodia,Cambodia,-31048.0
117.478338658,0.102474676917,4,False,1,Indonesia.1,Indonesia,Indonesia,-254830.0
-175.08406206,-21.1607752418,5,False,1,Tonga.1,Tonga,Tonga,0.0
25.5692716814,43.6884447292,5,False,1,Bulgaria.1,Bulgaria,Bulgaria,7104.0
1.48619388185,42.4344644232,5,False,1,Andorra.1,Andorra,Andorra,0.0
9.92190636561,54.983104153,5,False,1,Denmark.1,Denmark,Denmark,1030.0
-59.6466896226,13.303115953,5,False,1,Barbados.1,Barbados,Barbados,0.0
-71.4620407783,-17.3634876441,5,False,1,Peru.1,Peru,Peru,-24640.0
5.67405195478,49.5294835476,5,False,1,Luxembourg.1,Luxembourg,Luxembourg,8.0
90.3732747741,26.8757241887,5,False,1,Bhutan.1,Bhutan,Bhutan,2356.0
47.7088505389,28.5260627304,5,False,1,Kuwait.1,Kuwait,Kuwait,30.0
145.71320438,15.2152989771,5,False,1,Northern Mariana Islands.1,Northern Mariana Islands,Northern Mariana Islands,-40.0
51.5890788104,25.8011127792,5,False,1,Qatar.1,Qatar,Qatar,0.0
-89.2567427233,13.4585328231,5,False,1,El Salvador.1,El Salvador,El Salvador,-988.0
35.2679561704,-13.887834161,5,False,1,Malawi.1,Malawi,Malawi,-7250.0
179.202477255,-8.50986704512,5,False,1,Tuvalu.1,Tuvalu,Tuvalu,0.0
76.8717216328,34.653544013,5,False,1,Pakistan.1,Pakistan,Pakistan,-9260.0
50.4894560077,26.058461412,5,False,1,Bahrain.1,Bahrain,Bahrain,4.0
16.9796667823,48.123497016,5,False,1,Hungary.1,Hungary,Hungary,2464.0
-88.4901228503,18.4868305526,5,False,1,Belize.1,Belize,Belize,-2122.0
21.2684489275,55.1904816758,5,False,1,Lithuania.1,Lithuania,Lithuania,2306.0
138.975527785,34.6676000026,5,False,1,Japan.1,Japan,Japan,466.0
16.7059883969,7.50832754153,5,False,1,Central African Republic.1,Central African Republic,Central African Republic,-6580.0
166.189732294,-22.1297083473,5,False,1,New Caledonia.1,New Caledonia,New Caledonia,0.0
-6.75449174644,43.5679094509,5,False,1,Spain.1,Spain,Spain,47069.0
-170.689136522,-14.2574756812,5,False,1,American Samoa.1,American Samoa,American Samoa,-8.0
11.9562524756,54.1964855007,5,False,1,Germany.1,Germany,Germany,3350.0
-66.2733394029,-21.8323104794,5,False,1,Bolivia.1,Bolivia,Bolivia,-62142.0
13.1416064796,45.7366917995,5,False,1,Italy.1,Italy,Italy,17150.0
11.285078973,1.0576618514,5,False,1,Equatorial Guinea.1,Equatorial Guinea,Equatorial Guinea,-2576.0
0.429927605806,13.9887330184,5,False,1,Niger.1,Niger,Niger,-7658.0
-61.8871213446,17.0981297877,5,False,1,Antigua and Barbuda.1,Antigua and Barbuda,Antigua and Barbuda,-5.0
-54.5724515448,-31.4945114072,5,False,1,Uruguay.1,Uruguay,Uruguay,9136.0
17.472970005,-8.06855112064,5,False,1,Angola.1,Angola,Angola,-27456.0
-9.97708574059,51.8204548204,5,False,1,Ireland.1,Ireland,Ireland,2916.0
5.89817264163,4.26245331463,5,False,1,Nigeria.1,Nigeria,Nigeria,-90122.0
134.55595259,7.59395538984,5,False,1,Palau.1,Palau,Palau,23.0
57.3176697122,-20.4276416969,5,False,1,Mauritius.1,Mauritius,Mauritius,-38.0
29.9383590024,-2.34848683025,5,False,1,Rwanda.1,Rwanda,Rwanda,1370.0
51.13387,11.74815,5,False,1,Somalia.1,Somalia,Somalia,-16886.0
-2.21998816569,56.8700174018,5,False,1,United Kingdom.1,United Kingdom,United Kingdom,2844.0
14.9014473813,48.9644017604,5,False,1,Czech Republic.1,Czech Republic,Czech Republic,320.0
8.83008670415,-0.77907358155,5,False,1,Gabon.1,Gabon,Gabon,0.0
40.8966,14.11864,5,False,1,Eritrea.1,Eritrea,Eritrea,-978.0
-64.7711830308,32.3076923691,5,False,1,Bermuda.1,Bermuda,Bermuda,0.0
19.454,43.5681,5,False,1,Bosnia and Herzegovina.1,Bosnia and Herzegovina,Bosnia and Herzegovina,-250.0
27.7247473488,-20.4990585263,5,False,1,Botswana.1,Botswana,Botswana,-26038.0
33.7526998227,52.3350745713,5,False,1,Ukraine.1,Ukraine,Ukraine,4830.0
-87.1675162422,12.4582579615,5,False,1,Nicaragua.1,Nicaragua,Nicaragua,-15400.0
-16.7007063461,15.6215274114,5,False,1,Senegal.1,Senegal,Senegal,-9552.0
0.490957472342,7.41174428958,5,False,1,Togo.1,Togo,Togo,-4178.0
103.81798384,1.44709544515,5,False,1,Singapore.1,Singapore,Singapore,0.0
115.519078404,3.16923838949,5,False,1,Malaysia.1,Malaysia,Malaysia,-20936.0
-71.7013026598,18.7854169784,5,False,1,Haiti.1,Haiti,Haiti,-166.0
-2.8561250472,4.99447581626,5,False,1,Ghana.1,Ghana,Ghana,-27388.0
50.4765368996,-15.2265121396,5,False,1,Madagascar.1,Madagascar,Madagascar,-12530.0
26.5882792498,55.1671756049,5,False,1,Belarus.1,Belarus,Belarus,9276.0
57.6657621601,19.7360049504,5,False,1,Oman.1,Oman,Oman,0.0
-78.4354652575,8.38770538984,5,False,1,Panama.1,Panama,Panama,-5646.0
14.7432141456,-25.3929200172,5,False,1,Namibia.1,Namibia,Namibia,-16204.0
11.5606693864,24.0979092473,5,False,1,Libya.1,Libya,Libya,0.0
-172.330870938,-13.7747144507,5,False,1,Samoa.1,Samoa,Samoa,410.0
-92.2277500069,14.5388286402,5,False,1,Guatemala.1,Guatemala,Guatemala,-12034.0
28.6708911476,48.1181485052,5,False,1,Moldova.1,Moldova,Moldova,762.0
-53.6487353176,-26.9234725888,5,False,1,Brazil.1,Brazil,Brazil,-597058.0
41.7543819517,17.8330461695,5,False,1,Saudi Arabia.1,Saudi Arabia,Saudi Arabia,0.0
14.0745211117,52.9812625189,5,False,1,Poland.1,Poland,Poland,5108.0
3.15813317222,19.0573642034,5,False,1,Algeria.1,Algeria,Algeria,-1926.0
16.2022982113,46.8523859727,5,False,1,Austria.1,Austria,Austria,1210.0
30.0557161801,-31.1402694638,5,False,1,South Africa.1,South Africa,South Africa,0.0
-66.599934455,17.9818226181,5,False,1,Puerto Rico.1,Puerto Rico,Puerto Rico,2826.0
40.02625,14.51959,5,False,1,Ethiopia.1,Ethiopia,Ethiopia,-47206.0
-67.3284429592,-24.0253032366,5,False,1,Chile.1,Chile,Chile,10432.0
45.3591748391,40.5615038112,5,False,1,Armenia.1,Armenia,Armenia,-934.0
-61.77,10.0,5,False,1,Trinidad and Tobago.1,Trinidad and Tobago,Trinidad and Tobago,-157.0
79.176128778,32.4837798121,5,False,1,India.1,India,India,47850.0
87.2274719584,26.3978980576,5,False,1,Nepal.1,Nepal,Nepal,-11810.0
-62.6850571357,-22.2490292294,5,False,1,Argentina.1,Argentina,Argentina,-58726.0
97.3758964376,18.4454377304,5,False,1,Myanmar.1,Myanmar,Myanmar,-80642.0
102.988422072,14.2257211369,5,False,1,Cambodia.1,Cambodia,Cambodia,-31048.0
7.61264163578,33.3441148951,5,False,1,Tunisia.1,Tunisia,Tunisia,3958.0
-79.2814859687,22.399201565,5,False,1,Cuba.1,Cuba,Cuba,8812.0
117.521643508,-0.803723239753,5,False,1,Indonesia.1,Indonesia,Indonesia,-254830.0
68.2598958678,40.6623245306,5,False,1,Kazakhstan.1,Kazakhstan,Kazakhstan,-1242.0
49.1102637063,41.2822866888,5,False,1,Azerbaijan.1,Azerbaijan,Azerbaijan,0.0
63.5180147643,39.3632565374,5,False,1,Uzbekistan.1,Uzbekistan,Uzbekistan,2227.0
24.925848423,40.9470616725,5,False,1,Greece.1,Greece,Greece,6644.0
33.1142891782,-11.6071981747,5,False,1,Zambia.1,Zambia,Zambia,-36652.0
79.8724687031,6.76346344647,5,False,1,Sri Lanka.1,Sri Lanka,Sri Lanka,-5192.0
-77.4249843004,0.395686753741,5,False,1,Colombia.1,Colombia,Colombia,-22220.0
-2.1699137028,35.1683963079,5,False,1,Morocco.1,Morocco,Morocco,1020.0
19.16246,41.95502,5,False,1,Montenegro.1,Montenegro,Montenegro,0.0
23.3397953631,59.1872403022,5,False,1,Estonia.1,Estonia,Estonia,1060.0
29.3995805193,69.1569160021,5,False,1,Norway.1,Norway,Norway,10878.0
-81.1304945544,19.3467522242,5,False,1,Cayman Islands.1,Cayman Islands,Cayman Islands,3.0
171.304717239,7.08117015221,5,False,1,Marshall Islands.1,Marshall Islands,Marshall Islands,-4.0
-69.9508151923,19.6479999862,5,False,1,Dominican Republic.1,Dominican Republic,Dominican Republic,0.0
39.1954683774,32.161008816,5,False,1,Jordan.1,Jordan,Jordan,0.0
16.2022982113,46.8523859727,5,False,1,Slovenia.1,Slovenia,Slovenia,690.0
-61.4699375067,15.6034664983,5,False,1,Dominica.1,Dominica,Dominica,-59.0
9.48431033696,47.1726765,5,False,1,Liechtenstein.1,Liechtenstein,Liechtenstein,4.0
-60.0435646226,-19.3427466773,5,False,1,Paraguay.1,Paraguay,Paraguay,-39322.0
174.248516881,-41.7700082334,5,False,1,New Zealand.1,New Zealand,New Zealand,5322.0
55.4168038267,-4.65031015383,5,False,1,Seychelles.1,Seychelles,Seychelles,0.0
70.5491618183,39.604197903,5,False,1,Tajikistan.1,Tajikistan,Tajikistan,20.0
-87.859515347,13.8933124862,5,False,1,Honduras.1,Honduras,Honduras,-31840.0
-83.6326415677,9.05138580977,5,False,1,Costa Rica.1,Costa Rica,Costa Rica,866.0
43.1453048032,11.4620396997,5,False,1,Djibouti.1,Djibouti,Djibouti,0.0
-35.08787,83.64513,5,False,1,Greenland.1,Greenland,Greenland,0.0
63.9828959492,36.0079574651,5,False,1,Afghanistan.1,Afghanistan,Afghanistan,0.0
-97.8723667061,22.4442117376,5,False,1,Mexico.1,Mexico,Mexico,-57994.0
-17.7944380355,63.6787490912,5,False,1,Iceland.1,Iceland,Iceland,230.0
-157.578954841,1.90205475505,5,False,1,Kiribati.1,Kiribati,Kiribati,0.0
-71.847650316,21.8434732122,5,False,1,Turks and Caicos Islands.1,Turks and Caicos Islands,Turks and Caicos Islands,0.0
5.89775923018,49.4426671413,5,False,1,France.1,France,France,15130.0
7.41441084151,43.7709203151,5,False,1,Monaco.1,Monaco,Monaco,0.0
58.4361544127,37.5223094752,5,False,1,Turkmenistan.1,Turkmenistan,Turkmenistan,0.0
-4.78533545574,54.073030504,5,False,1,Isle of Man.1,Isle of Man,Isle of Man,0.0
33.2069380846,10.7201116384,5,False,1,Sudan.1,Sudan,Sudan,-213062.0
17.8477791684,62.7494001329,5,False,1,Sweden.1,Sweden,Sweden,9220.0
-10.6507913884,15.1327458765,5,False,1,Mali.1,Mali,Mali,-17400.0
30.6766085141,-26.3980783017,5,False,1,Swaziland.1,Swaziland,Swaziland,998.0
144.649289992,13.4286896835,5,False,1,Guam.1,Guam,Guam,0.0
18.5532141456,45.0815896673,5,False,1,Croatia.1,Croatia,Croatia,768.0
-7.42251298667,41.7920746934,5,False,1,Portugal.1,Portugal,Portugal,1366.0
166.649859247,-15.3927035458,5,False,1,Vanuatu.1,Vanuatu,Vanuatu,0.0
-61.7149871487,12.185173855,5,False,1,Grenada.1,Grenada,Grenada,0.0
106.426816848,18.0041209986,5,False,1,Vietnam.1,Vietnam,Vietnam,47220.0
73.4015458515,3.2887918156,5,False,1,Maldives.1,Maldives,Maldives,0.0
-13.1240254379,8.16394643802,5,False,1,Sierra Leone.1,Sierra Leone,Sierra Leone,-4312.0
40.26304,-2.57309,5,False,1,Kenya.1,Kenya,Kenya,-2630.0
24.866317173,47.7375257432,5,False,1,Romania.1,Romania,Romania,2748.0
-149.254475878,-17.8499179013,5,False,1,French Polynesia.1,French Polynesia,French Polynesia,1100.0
177.38146,-18.16432,5,False,1,Fiji.1,Fiji,Fiji,679.0
-10.765383877,6.14071076093,5,False,1,Liberia.1,Liberia,Liberia,-6600.0
43.2266435077,-11.7518921851,5,False,1,Comoros.1,Comoros,Comoros,-98.0
122.174279413,17.8102827011,5,False,1,Philippines.1,Philippines,Philippines,12046.0
1.46304284018,9.33462433516,5,False,1,Benin.1,Benin,Benin,-13000.0
28.2910693702,-30.2262167295,5,False,1,Lesotho.1,Lesotho,Lesotho,44.0
-53.9580446031,5.75654816327,5,False,1,Suriname.1,Suriname,Suriname,-252.0
30.21765,65.80598,5,False,1,Finland.1,Finland,Finland,2680.0
35.4822066587,33.9054501409,5,False,1,Lebanon.1,Lebanon,Lebanon,61.0
45.4166907082,33.9677977565,5,False,1,Iraq.1,Iraq,Iraq,210.0
149.266630894,-9.51440601974,5,False,1,Papua New Guinea.1,Papua New Guinea,Papua New Guinea,-30814.0
23.3184529965,57.0062364773,5,False,1,Latvia.1,Latvia,Latvia,2038.0
100.097797479,13.4068563908,5,False,1,Thailand.1,Thailand,Thailand,-5474.0
11.2764490088,2.26105093018,5,False,1,Cameroon.1,Cameroon,Cameroon,-48400.0
29.5794661801,-1.34131316489,5,False,1,Uganda.1,Uganda,Uganda,-19394.0
-58.0781031968,6.80909373619,5,False,1,Guyana.1,Guyana,Guyana,0.0
14.3513000831,35.9783985459,5,False,1,Malta.1,Malta,Malta,0.0
-4.77988359213,9.8219847681,5,False,1,Burkina Faso.1,Burkina Faso,Burkina Faso,-13180.0
37.471284214,-11.5687509091,5,False,1,Mozambique.1,Mozambique,Mozambique,-47788.0
132.506671991,47.7889696315,5,False,1,China.1,China,China,552467.0
12.5036609229,43.9897700059,5,False,1,San Marino.1,San Marino,San Marino,0.0
20.9999898617,40.580003974,5,False,1,Albania.1,Albania,Albania,-150.0
40.3213944842,43.1286339382,5,False,1,Georgia.1,Georgia,Georgia,-418.0
158.21114953,-7.42187224694,5,False,1,Solomon Islands.1,Solomon Islands,Solomon Islands,-1222.0
29.4321883481,-22.0913127581,5,False,1,Zimbabwe.1,Zimbabwe,Zimbabwe,-71940.0
-88.31749,67.87338,5,False,1,Canada.1,Canada,Canada,0.0
53.404006789,24.1513168401,5,False,1,United Arab Emirates.1,United Arab Emirates,United Arab Emirates,744.0
93.1042191915,50.4952902289,5,False,1,Mongolia.1,Mongolia,Mongolia,-18020.0
-14.5773475814,16.5982636581,5,False,1,Mauritania.1,Mauritania,Mauritania,-1830.0
10.4427014502,46.893546251,5,False,1,Switzerland.1,Switzerland,Switzerland,982.0
13.5403935076,14.3671336939,5,False,1,Chad.1,Chad,Chad,-17434.0
6.46816368981,0.227324937334,5,False,1,Sao Tome and Principe.1,Sao Tome and Principe,Sao Tome and Principe,0.0
-70.066131151,12.5469863957,5,False,1,Aruba.1,Aruba,Aruba,0.0
29.9383590024,-2.34848683025,5,False,1,Burundi.1,Burundi,Burundi,-1206.0
-80.9677654691,-2.2469426408,5,False,1,Ecuador.1,Ecuador,Ecuador,-43472.0
41.5540841001,41.5356562363,5,False,1,Turkey.1,Turkey,Turkey,18916.0
92.0828861836,21.192195136,5,False,1,Bangladesh.1,Bangladesh,Bangladesh,-572.0
-76.9025614082,17.8682378199,5,False,1,Jamaica.1,Jamaica,Jamaica,-83.0
6.15665815596,50.803721015,5,False,1,Belgium.1,Belgium,Belgium,29.0
-9.40334815107,7.52690521894,5,False,1,Guinea.1,Guinea,Guinea,-7920.0
32.2566671079,35.1032323268,5,False,1,Cyprus.1,Cyprus,Cyprus,122.0
6.58939659997,51.8520291205,5,False,1,Netherlands.1,Netherlands,Netherlands,200.0
32.95418,7.78497,5,False,1,South Sudan.1,South Sudan,South Sudan,0.0
145.374723749,-14.984976495,5,False,1,Australia.1,Australia,Australia,-70480.0
42.776851841,10.9268785669,6,False,1,Djibouti.1,Djibouti,Djibouti,0.0
-61.8172548082,17.1689264999,6,False,1,Antigua and Barbuda.1,Antigua and Barbuda,Antigua and Barbuda,-5.0
89.7445276224,26.7194029811,6,False,1,Bhutan.1,Bhutan,Bhutan,2356.0
1.4488318213,42.437435818,6,False,1,Andorra.1,Andorra,Andorra,0.0
-170.568110318,-14.266777439,6,False,1,American Samoa.1,American Samoa,American Samoa,-8.0
107.361953567,16.6974565699,6,False,1,Vietnam.1,Vietnam,Vietnam,47220.0
30.9496667824,-26.0226490211,6,False,1,Swaziland.1,Swaziland,Swaziland,998.0
-70.0508607652,12.5970866968,6,False,1,Aruba.1,Aruba,Aruba,0.0
21.0558004086,56.0310763617,6,False,1,Lithuania.1,Lithuania,Lithuania,2306.0
-89.8123935615,13.5206220565,6,False,1,El Salvador.1,El Salvador,El Salvador,-988.0
28.1072046241,-30.5457321103,6,False,1,Lesotho.1,Lesotho,Lesotho,44.0
25.2077433611,47.8910564235,6,False,1,Romania.1,Romania,Romania,2748.0
64.5464791197,36.3120732692,6,False,1,Afghanistan.1,Afghanistan,Afghanistan,0.0
145.271991002,-15.4282052548,6,False,1,Australia.1,Australia,Australia,-70480.0
-53.7879516262,-32.047242527,6,False,1,Uruguay.1,Uruguay,Uruguay,9136.0
-18.6562458969,63.4963829617,6,False,1,Iceland.1,Iceland,Iceland,230.0
40.8966,14.11864,6,False,1,Ethiopia.1,Ethiopia,Ethiopia,-47206.0
133.373595819,48.1834416774,6,False,1,China.1,China,China,552467.0
10.3633781267,46.4835712754,6,False,1,Switzerland.1,Switzerland,Switzerland,982.0
28.591929559,69.0647769233,6,False,1,Norway.1,Norway,Norway,10878.0
57.7887003925,19.0675702987,6,False,1,Oman.1,Oman,Oman,0.0
24.6042143084,59.4658537869,6,False,1,Estonia.1,Estonia,Estonia,1060.0
-53.628348965,-26.1248650042,6,False,1,Brazil.1,Brazil,Brazil,-597058.0
-149.290468513,-17.8224260393,6,False,1,French Polynesia.1,French Polynesia,French Polynesia,1100.0
33.3064221535,-12.4357780901,6,False,1,Zambia.1,Zambia,Zambia,-36652.0
5.98865807458,51.851615709,6,False,1,Netherlands.1,Netherlands,Netherlands,200.0
23.7148112322,40.6871292181,6,False,1,Greece.1,Greece,Greece,6644.0
-87.6684934151,12.9099099797,6,False,1,Nicaragua.1,Nicaragua,Nicaragua,-15400.0
158.359977655,-7.32001799889,6,False,1,Solomon Islands.1,Solomon Islands,Solomon Islands,-1222.0
62.3742602883,40.0538862168,6,False,1,Uzbekistan.1,Uzbekistan,Uzbekistan,2227.0
29.6321761411,-2.91785776125,6,False,1,Rwanda.1,Rwanda,Rwanda,1370.0
-3.11900305827,55.9737930365,6,False,1,United Kingdom.1,United Kingdom,United Kingdom,2844.0
27.7272278175,-20.8518018531,6,False,1,Botswana.1,Botswana,Botswana,-26038.0
104.281418085,14.4167430689,6,False,1,Cambodia.1,Cambodia,Cambodia,-31048.0
45.8919071796,40.2184756536,6,False,1,Armenia.1,Armenia,Armenia,-934.0
39.9550085793,43.434997667,6,False,1,Georgia.1,Georgia,Georgia,-418.0
166.629136998,-14.6264970842,6,False,1,Vanuatu.1,Vanuatu,Vanuatu,0.0
179.198188111,-8.49798146579,6,False,1,Tuvalu.1,Tuvalu,Tuvalu,0.0
116.560048456,-1.48766082114,6,False,1,Indonesia.1,Indonesia,Indonesia,-254830.0
-71.9451120673,18.6169001327,6,False,1,Haiti.1,Haiti,Haiti,-166.0
-13.2465502588,8.90304861087,6,False,1,Sierra Leone.1,Sierra Leone,Sierra Leone,-4312.0
46.1093616066,33.0172872991,6,False,1,Iraq.1,Iraq,Iraq,210.0
29.1226981951,47.8490951605,6,False,1,Moldova.1,Moldova,Moldova,762.0
28.9255526059,-32.172041111,6,False,1,South Africa.1,South Africa,South Africa,0.0
-68.4176529609,-24.5185547828,6,False,1,Chile.1,Chile,Chile,10432.0
5.36280480309,4.88797068931,6,False,1,Nigeria.1,Nigeria,Nigeria,-90122.0
28.7946562029,-21.6394540341,6,False,1,Zimbabwe.1,Zimbabwe,Zimbabwe,-71940.0
86.0243929382,26.6309846054,6,False,1,Nepal.1,Nepal,Nepal,-11810.0
9.28204878097,54.8308653835,6,False,1,Denmark.1,Denmark,Denmark,1030.0
29.544429559,64.9486715766,6,False,1,Finland.1,Finland,Finland,2680.0
13.97217,15.68437,6,False,1,Chad.1,Chad,Chad,-17434.0
9.52751183436,47.2707583685,6,False,1,Liechtenstein.1,Liechtenstein,Liechtenstein,4.0
134.599670852,7.61576284426,6,False,1,Palau.1,Palau,Palau,23.0
-9.33727983238,7.92853445071,6,False,1,Guinea.1,Guinea,Guinea,-7920.0
42.6195487811,41.5831727158,6,False,1,Turkey.1,Turkey,Turkey,18916.0
30.4696960792,-2.4138575171,6,False,1,Burundi.1,Burundi,Burundi,-1206.0
